id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
21603,10801,21602,2154,2580,76022000,4782,1,10,63
21604,10802,21605,2010,2087,52748000,2594,4,0,71
21605,10802,21604,2087,2010,47250000,4708,9,10,80
21606,10803,21607,2,2493,34944000,2610,4,10,49
21607,10803,21606,2493,2,65055000,1427,6,1000,77
21608,10804,21609,513,1398,97453000,1328,2,0,65
21609,10804,21608,1398,513,2548000,2353,2,0,87
21610,10805,21611,354,2563,12129000,4085,8,0,10
21611,10805,21610,2563,354,87871000,3787,9,10,42
21612,10806,21613,54,2557,44464000,4828,2,100,12
21613,10806,21612,2557,54,55534000,4463,7,0,90
21614,10807,21615,46,451,8639000,3395,3,10,63
21615,10807,21614,451,46,91361000,1033,3,10,85
21616,10808,21617,352,2581,85139000,4081,7,100,77
21617,10808,21616,2581,352,14862000,3959,1,0,26
21618,10809,21619,54,2575,1391000,3058,4,10,95
21619,10809,21618,2575,54,98608000,2193,6,1000,71
21620,10810,21621,95,714,34197000,3084,9,100,14
21621,10810,21620,714,95,65805000,2893,8,100,52
21622,10811,21623,1494,212,13442000,3763,1,10,17
21623,10811,21622,212,1494,86557000,4375,5,0,11
21624,10812,21625,1033,177,77942000,2395,8,0,37
21625,10812,21624,177,1033,22056000,3381,4,0,35
21626,10813,21627,914,212,76826000,1172,4,0,95
21627,10813,21626,212,914,23174000,4088,3,0,39
21628,10814,21629,201,2049,62091000,4230,5,1000,92
21629,10814,21628,2049,201,37908000,2383,8,0,53
21630,10815,21631,2010,2569,42894000,3931,2,0,79
21631,10815,21630,2569,2010,57106000,4118,5,0,82
21632,10816,21633,2248,130,92665000,4177,1,0,55
21633,10816,21632,130,2248,7334000,1000,8,0,92
21634,10817,21635,2582,342,47801000,4063,7,0,26
21635,10817,21634,342,2582,52199000,2982,6,10,94
21636,10818,21637,2583,345,90565000,3458,5,1000,80
21637,10818,21636,345,2583,9435000,4976,7,0,11
21638,10819,21639,2523,192,58291000,3036,1,10,58
21639,10819,21638,192,2523,41709000,2385,8,10,64
21640,10820,21641,349,2584,60456000,4895,9,0,14
21641,10820,21640,2584,349,39545000,1983,4,10,74
21642,10821,21643,94,2584,32933000,3520,9,0,42
21643,10821,21642,2584,94,67065000,3055,9,0,90
21644,10822,21645,1115,2584,29122000,1001,4,100,47
21645,10822,21644,2584,1115,70878000,4175,8,0,60
21646,10823,21647,1475,2584,24153000,3126,3,0,32
21647,10823,21646,2584,1475,75846000,3365,2,10,22
21648,10824,21649,150,2584,20928000,3854,6,0,15
21649,10824,21648,2584,150,79072000,3527,9,0,48
21650,10825,21651,2560,2584,29883000,1395,1,0,48
21651,10825,21650,2584,2560,70118000,1735,9,0,40
21652,10826,21653,2584,17,229000,1361,6,0,91
21653,10826,21652,17,2584,99769000,3251,2,10,24
21654,10827,21655,212,221,74036000,2529,2,0,83
21655,10827,21654,221,212,25961000,4640,1,10,74
21656,10828,21657,343,513,29086000,4682,6,0,48
21657,10828,21656,513,343,70913000,2041,5,10,75
21658,10829,21659,353,513,31822000,2535,1,100,61
21659,10829,21658,513,353,68178000,2971,4,0,86
21660,10830,21661,64,2584,40147000,1109,3,0,70
21661,10830,21660,2584,64,59855000,1199,7,10,20
21662,10831,21663,150,820,80228000,3366,4,0,79
21663,10831,21662,820,150,19772000,3828,9,0,95
21664,10832,21665,2398,150,46096000,1156,3,0,33
21665,10832,21664,150,2398,53903000,1075,3,10,68
21666,10833,21667,46,41,97088000,2594,9,10,51
21667,10833,21666,41,46,2910000,2934,3,0,90
21668,10834,21669,2585,326,16601000,1919,3,0,37
21669,10834,21668,326,2585,83399000,1464,4,0,75
21670,10835,21671,252,725,11363000,1115,5,0,72
21671,10835,21670,725,252,88635000,1180,3,0,13
21672,10836,21673,54,1090,44914000,4897,6,0,12
21673,10836,21672,1090,54,55084000,2582,7,0,47
21674,10837,21675,358,2586,79739000,1120,8,10,90
21675,10837,21674,2586,358,20259000,1737,8,0,70
21676,10838,21677,276,2404,78547000,3491,4,0,81
21677,10838,21676,2404,276,21452000,2602,1,10,20
21678,10839,21679,2085,1477,9857000,3055,2,10,67
21679,10839,21678,1477,2085,90141000,3529,5,10,81
21680,10840,21681,2587,513,84915000,3430,3,100,16
21681,10840,21680,513,2587,15085000,1976,1,100,66
21682,10841,21683,130,2546,58489000,1540,1,0,98
21683,10841,21682,2546,130,41511000,2806,1,10,80
21684,10842,21685,324,391,59682000,4406,3,0,58
21685,10842,21684,391,324,40320000,4662,7,0,60
21686,10843,21687,324,513,2076000,1490,9,0,70
21687,10843,21686,513,324,97925000,1768,3,1000,64
21688,10844,21689,54,1090,55204000,3384,3,100,16
21689,10844,21688,1090,54,44796000,1366,5,10,90
21690,10845,21691,513,2572,89314000,3054,4,10,29
21691,10845,21690,2572,513,10685000,3434,2,10,74
21692,10846,21693,513,2572,22630000,3177,6,10,10
21693,10846,21692,2572,513,77368000,4356,7,0,93
21694,10847,21695,46,1421,10162000,4383,9,0,79
21695,10847,21694,1421,46,89838000,2532,9,1000,97
21696,10848,21697,150,954,58547000,1029,9,10,64
21697,10848,21696,954,150,41452000,1087,9,10,24
21698,10849,21699,58,177,24956000,2439,5,100,79
21699,10849,21698,177,58,75043000,1733,4,0,12
21700,10850,21701,177,326,81287000,2748,7,0,17
21701,10850,21700,326,177,18713000,1725,1,0,23
21702,10851,21703,2010,2575,20172000,3531,8,0,14
21703,10851,21702,2575,2010,79828000,3462,1,0,60
21704,10852,21705,2588,282,60660000,4876,2,0,40
21705,10852,21704,282,2588,39338000,1480,4,0,53
21706,10853,21707,2,2154,11716000,3625,7,0,65
21707,10853,21706,2154,2,88285000,1421,4,1000,87
21708,10854,21709,46,2154,52466000,3729,8,0,66
21709,10854,21708,2154,46,47535000,4004,1,0,30
21710,10855,21711,1791,2049,3161000,3881,7,0,68
21711,10855,21710,2049,1791,96837000,1334,3,0,77
21712,10856,21713,468,1501,43508000,4657,3,0,19
21713,10856,21712,1501,468,56491000,1158,8,0,82
21714,10857,21715,1777,8,8326000,2820,9,10,97
21715,10857,21714,8,1777,91673000,1162,5,0,35
21716,10858,21717,2589,513,611000,1720,5,10,23
21717,10858,21716,513,2589,99388000,2007,1,0,37
21718,10859,21719,1476,2545,18461000,1976,2,0,68
21719,10859,21718,2545,1476,81538000,3047,4,0,96
21720,10860,21721,513,2590,18166000,4039,9,0,38
21721,10860,21720,2590,513,81834000,1550,5,0,60
21722,10861,21723,359,2545,89602000,1803,5,100,41
21723,10861,21722,2545,359,10398000,4484,2,0,11
21724,10862,21725,2545,348,30514000,3038,9,0,13
21725,10862,21724,348,2545,69486000,3316,8,10,60
21726,10863,21727,614,1397,56661000,3913,3,0,74
21727,10863,21726,1397,614,43339000,3826,7,100,65
21728,10864,21729,1397,1664,53064000,1952,6,0,65
21729,10864,21728,1664,1397,46936000,4018,9,0,20
21730,10865,21731,907,227,322000,4323,4,10,95
21731,10865,21730,227,907,99677000,3659,1,100,22
21732,10866,21733,150,58,58664000,1202,9,0,35
21733,10866,21732,58,150,41337000,2567,8,0,80
21734,10867,21735,2051,660,30042000,3110,5,0,82
21735,10867,21734,660,2051,69959000,4728,5,0,24
21736,10868,21737,79,660,21637000,4939,4,10,72
21737,10868,21736,660,79,78363000,3490,7,0,93
21738,10869,21739,2,2538,75888000,1586,9,0,34
21739,10869,21738,2538,2,24111000,3349,9,10,65
21740,10870,21741,2538,282,67444000,1760,7,1000,46
21741,10870,21740,282,2538,32556000,2460,3,10,16
21742,10871,21743,979,2248,94050000,2067,5,0,17
21743,10871,21742,2248,979,5950000,1536,2,0,68
21744,10872,21745,2591,347,93535000,3730,6,10,98
21745,10872,21744,347,2591,6465000,1301,1,0,77
21746,10873,21747,513,2592,43570000,1777,8,0,11
21747,10873,21746,2592,513,56429000,4307,9,0,44
21748,10874,21749,356,326,6353000,2892,9,0,22
21749,10874,21748,326,356,93647000,3812,1,0,93
21750,10875,21751,354,332,52820000,3525,3,0,35
21751,10875,21750,332,354,47179000,1639,4,0,69
21752,10876,21753,356,326,17468000,1277,1,0,15
21753,10876,21752,326,356,82531000,4123,2,10,62
21754,10877,21755,354,332,91153000,3332,6,0,61
21755,10877,21754,332,354,8846000,2522,1,0,54
21756,10878,21757,326,340,69434000,4945,7,0,51
21757,10878,21756,340,326,30566000,1711,9,0,73
21758,10879,21759,326,340,47459000,2329,7,10,25
21759,10879,21758,340,326,52541000,1913,8,0,10
21760,10880,21761,2593,2493,3816000,3845,5,1000,49
21761,10880,21760,2493,2593,96183000,2867,3,0,28
21762,10881,21763,457,2357,46668000,3094,2,0,25
21763,10881,21762,2357,457,53332000,2171,6,0,44
21764,10882,21765,195,334,91221000,3891,9,1000,56
21765,10882,21764,334,195,8777000,4804,2,0,99
21766,10883,21767,87,2594,14423000,3041,3,0,46
21767,10883,21766,2594,87,85576000,1304,3,0,55
21768,10884,21769,513,2592,51680000,3064,4,0,92
21769,10884,21768,2592,513,48320000,2165,7,0,53
21770,10885,21771,2517,1475,23754000,3556,9,0,63
21771,10885,21770,1475,2517,76245000,4954,3,0,49
21772,10886,21773,2307,63,53255000,2836,2,100,63
21773,10886,21772,63,2307,46745000,2465,8,0,56
21774,10887,21775,358,2307,26670000,1945,4,0,61
21775,10887,21774,2307,358,73328000,1734,2,0,16
21776,10888,21777,2307,150,98672000,3562,2,10,43
21777,10888,21776,150,2307,1326000,2455,1,1000,71
21778,10889,21779,2307,348,75449000,1430,1,1000,13
21779,10889,21778,348,2307,24549000,3165,1,10,98
21780,10890,21781,2163,2595,69764000,1725,5,10,13
21781,10890,21780,2595,2163,30234000,3025,6,0,43
21782,10891,21783,1371,1642,16908000,1264,9,0,25
21783,10891,21782,1642,1371,83092000,1922,9,10,45
21784,10892,21785,2364,58,70734000,1225,5,0,91
21785,10892,21784,58,2364,29265000,3851,6,0,37
21786,10893,21787,457,1931,26555000,4898,9,0,11
21787,10893,21786,1931,457,73445000,3129,9,0,77
21788,10894,21789,46,223,59400000,4967,8,0,40
21789,10894,21788,223,46,40598000,2405,4,0,94
21790,10895,21791,2370,227,39275000,4405,5,0,39
21791,10895,21790,227,2370,60725000,1910,2,1000,73
21792,10896,21793,2361,1205,34806000,2878,2,1000,50
21793,10896,21792,1205,2361,65193000,1391,9,0,59
21794,10897,21795,2596,1867,96581000,4058,4,0,96
21795,10897,21794,1867,2596,3419000,1905,8,0,13
21796,10898,21797,2597,466,97366000,3244,2,10,21
21797,10898,21796,466,2597,2633000,1776,2,0,97
21798,10899,21799,2596,358,7841000,3805,6,0,39
21799,10899,21798,358,2596,92159000,1949,9,0,18
21800,10900,21801,2598,355,42116000,1645,3,10,43
21801,10900,21800,355,2598,57883000,1286,7,0,59
21802,10901,21803,979,907,37300000,2897,2,0,28
21803,10901,21802,907,979,62701000,2808,5,1000,21
21804,10902,21805,907,76,29732000,4537,1,0,19
21805,10902,21804,76,907,70268000,3844,5,0,48
21806,10903,21807,907,177,6342000,2152,3,10,35
21807,10903,21806,177,907,93659000,4055,1,10,38
21808,10904,21809,907,86,17598000,3909,1,0,99
21809,10904,21808,86,907,82402000,4471,2,1000,11
21810,10905,21811,54,2596,83909000,1726,9,0,32
21811,10905,21810,2596,54,16091000,1123,1,0,42
21812,10906,21813,1618,907,69637000,4242,2,0,99
21813,10906,21812,907,1618,30362000,1865,6,0,69
21814,10907,21815,907,958,60226000,3149,4,0,29
21815,10907,21814,958,907,39774000,3053,7,0,87
21816,10908,21817,1236,2545,67198000,2939,1,0,12
21817,10908,21816,2545,1236,32802000,2947,9,10,22
21818,10909,21819,2593,219,12745000,3248,3,10,29
21819,10909,21818,219,2593,87257000,4225,6,0,60
21820,10910,21821,1236,2545,82572000,3968,8,0,70
21821,10910,21820,2545,1236,17427000,1118,2,10,38
21822,10911,21823,1405,46,91457000,3015,6,10,35
21823,10911,21822,46,1405,8542000,4258,3,1000,93
21824,10912,21825,2593,334,26802000,1980,3,0,19
21825,10912,21824,334,2593,73197000,4571,1,0,33
21826,10913,21827,979,907,4519000,4925,3,1000,50
21827,10913,21826,907,979,95482000,2728,9,100,31
21828,10914,21829,468,2596,87986000,3093,5,0,93
21829,10914,21828,2596,468,12014000,2973,1,0,68
21830,10915,21831,476,2599,84665000,1514,1,0,95
21831,10915,21830,2599,476,15333000,3133,1,0,58
21832,10916,21833,2349,344,18360000,1486,5,0,49
21833,10916,21832,344,2349,81641000,2143,6,10,13
21834,10917,21835,468,2596,96664000,3421,2,0,43
21835,10917,21834,2596,468,3335000,2758,3,100,42
21836,10918,21837,334,2600,166000,3008,8,0,82
21837,10918,21836,2600,334,99833000,2578,3,0,23
21838,10919,21839,1642,1524,39382000,1475,3,0,23
21839,10919,21838,1524,1642,60617000,2856,8,10,73
21840,10920,21841,2559,326,32493000,1561,6,0,77
21841,10920,21840,326,2559,67510000,4861,6,10,18
21842,10921,21843,46,2191,73348000,2174,6,10,12
21843,10921,21842,2191,46,26652000,2534,9,10,18
21844,10922,21845,907,963,59917000,2010,4,0,29
21845,10922,21844,963,907,40082000,2399,9,0,22
21846,10923,21847,907,48,80979000,4420,2,10,18
21847,10923,21846,48,907,19021000,3144,3,10,67
21848,10924,21849,907,115,19822000,4916,2,0,45
21849,10924,21848,115,907,80179000,1552,1,0,69
21850,10925,21851,907,156,11998000,3830,2,0,98
21851,10925,21850,156,907,88004000,4141,4,0,50
21852,10926,21853,2593,400,77967000,4517,5,10,68
21853,10926,21852,400,2593,22031000,1194,7,0,55
21854,10927,21855,907,276,89407000,2359,9,10,54
21855,10927,21854,276,907,10591000,1186,7,0,72
21856,10928,21857,98,907,52943000,4422,8,10,42
21857,10928,21856,907,98,47056000,3006,4,0,96
21858,10929,21859,907,1755,30107000,1649,3,10,82
21859,10929,21858,1755,907,69892000,2569,4,0,24
21860,10930,21861,907,40,733000,3596,3,10,95
21861,10930,21860,40,907,99266000,1128,9,100,26
21862,10931,21863,334,2493,13460000,4587,9,10,70
21863,10931,21862,2493,334,86539000,3066,8,10,58
21864,10932,21865,698,2493,38572000,3300,6,0,61
21865,10932,21864,2493,698,61427000,1777,1,1000,98
21866,10933,21867,1080,2493,72729000,4616,8,0,96
21867,10933,21866,2493,1080,27271000,2737,8,0,85
21868,10934,21869,21,466,82027000,4066,3,0,83
21869,10934,21868,466,21,17972000,1566,4,0,33
21870,10935,21871,101,1275,73375000,2197,5,10,88
21871,10935,21870,1275,101,26623000,1361,8,10,59
21872,10936,21873,2593,1777,58976000,2200,2,0,43
21873,10936,21872,1777,2593,41024000,3434,1,0,66
21874,10937,21875,2370,2498,82917000,4133,5,0,37
21875,10937,21874,2498,2370,17080000,2216,7,0,34
21876,10938,21877,2596,139,54545000,3407,1,0,97
21877,10938,21876,139,2596,45454000,4455,3,0,59
21878,10939,21879,2596,1607,68619000,2012,7,10,74
21879,10939,21878,1607,2596,31379000,3882,9,10,98
21880,10940,21881,263,2593,67660000,4649,3,10,19
21881,10940,21880,2593,263,32341000,2944,3,0,30
21882,10941,21883,326,2601,99473000,3571,6,0,88
21883,10941,21882,2601,326,527000,2458,5,0,62
21884,10942,21885,1853,2602,94581000,4390,8,0,67
21885,10942,21884,2602,1853,5419000,4190,9,0,21
21886,10943,21887,907,265,13178000,2212,1,10,10
21887,10943,21886,265,907,86823000,4497,9,0,91
21888,10944,21889,2593,513,49266000,2833,1,0,48
21889,10944,21888,513,2593,50734000,4028,8,10,21
21890,10945,21891,621,1275,15439000,3220,2,0,65
21891,10945,21890,1275,621,84560000,2637,5,0,14
21892,10946,21893,345,1595,14786000,2703,7,0,82
21893,10946,21892,1595,345,85214000,1480,4,0,35
21894,10947,21895,1275,43,31768000,2012,8,10,84
21895,10947,21894,43,1275,68233000,2077,8,10,10
21896,10948,21897,46,5,68817000,3264,9,0,18
21897,10948,21896,5,46,31182000,4773,8,0,36
21898,10949,21899,115,1275,98661000,1769,8,0,48
21899,10949,21898,1275,115,1336000,3850,3,0,78
21900,10950,21901,2593,2,5965000,1830,1,0,25
21901,10950,21900,2,2593,94034000,1565,6,0,59
21902,10951,21903,2593,282,83013000,1704,1,0,45
21903,10951,21902,282,2593,16987000,2898,2,10,62
21904,10952,21905,2593,356,88953000,2813,2,10,54
21905,10952,21904,356,2593,11045000,4645,2,0,55
21906,10953,21907,46,2603,20092000,1160,2,0,99
21907,10953,21906,2603,46,79908000,1294,1,100,70
21908,10954,21909,1298,119,95663000,2799,2,100,90
21909,10954,21908,119,1298,4336000,1198,9,0,75
21910,10955,21911,46,457,69932000,2807,1,0,42
21911,10955,21910,457,46,30069000,3656,6,1000,78
21912,10956,21913,1565,347,81699000,4018,8,0,70
21913,10956,21912,347,1565,18301000,4780,5,1000,32
21914,10957,21915,342,1014,63276000,2133,1,0,42
21915,10957,21914,1014,342,36724000,3882,7,0,45
21916,10958,21917,2604,1371,63928000,1090,2,10,87
21917,10958,21916,1371,2604,36073000,2856,1,0,72
21918,10959,21919,907,1931,14465000,2799,6,10,38
21919,10959,21918,1931,907,85535000,1016,4,10,65
21920,10960,21921,151,332,17907000,4579,8,0,14
21921,10960,21920,332,151,82092000,4902,9,0,95
21922,10961,21923,151,332,4477000,3342,8,10,47
21923,10961,21922,332,151,95524000,1464,1,10,55
21924,10962,21925,54,2605,99644000,3961,2,0,33
21925,10962,21924,2605,54,357000,1625,6,0,35
21926,10963,21927,2606,1,4254000,3485,6,0,32
21927,10963,21926,1,2606,95746000,1323,4,0,57
21928,10964,21929,2,667,3105000,1773,1,0,24
21929,10964,21928,667,2,96894000,4104,8,0,93
21930,10965,21931,2493,355,62719000,1779,4,0,56
21931,10965,21930,355,2493,37279000,4513,8,0,32
21932,10966,21933,343,2493,86575000,4409,9,10,82
21933,10966,21932,2493,343,13427000,3747,3,0,88
21934,10967,21935,2493,77,16051000,3724,4,1000,46
21935,10967,21934,77,2493,83949000,4280,2,0,65
21936,10968,21937,54,2357,63323000,1969,6,0,57
21937,10968,21936,2357,54,36675000,4973,3,0,19
21938,10969,21939,2607,349,92144000,3956,5,0,82
21939,10969,21938,349,2607,7856000,2464,3,0,88
21940,10970,21941,13,2599,30124000,3300,5,0,56
21941,10970,21940,2599,13,69876000,3751,5,0,42
21942,10971,21943,353,963,54337000,1997,1,0,33
21943,10971,21942,963,353,45663000,3106,3,0,78
21944,10972,21945,1419,1474,3235000,1701,2,0,31
21945,10972,21944,1474,1419,96764000,2793,7,1000,48
21946,10973,21947,227,2357,21185000,2811,8,0,93
21947,10973,21946,2357,227,78816000,4447,9,100,46
21948,10974,21949,899,177,87810000,1168,5,0,56
21949,10974,21948,177,899,12191000,3006,3,0,88
21950,10975,21951,979,2357,44285000,3476,2,0,49
21951,10975,21950,2357,979,55715000,3095,2,0,43
21952,10976,21953,1856,463,41504000,3717,6,0,77
21953,10976,21952,463,1856,58496000,4074,5,0,50
21954,10977,21955,463,894,37229000,4724,5,1000,72
21955,10977,21954,894,463,62771000,3689,7,0,31
21956,10978,21957,1446,350,883000,2944,9,0,59
21957,10978,21956,350,1446,99116000,1173,9,0,12
21958,10979,21959,54,1446,17778000,2755,3,0,79
21959,10979,21958,1446,54,82222000,3974,2,0,36
21960,10980,21961,2216,457,2989000,2562,5,0,98
21961,10980,21960,457,2216,97011000,3755,9,10,37
21962,10981,21963,324,1606,61401000,1730,3,10,39
21963,10981,21962,1606,324,38598000,2494,6,10,58
21964,10982,21965,46,2608,55013000,4726,6,10,14
21965,10982,21964,2608,46,44985000,3057,3,1000,46
21966,10983,21967,907,1438,20572000,2388,9,0,84
21967,10983,21966,1438,907,79427000,2963,9,0,94
21968,10984,21969,1477,2608,62736000,1115,6,10,54
21969,10984,21968,2608,1477,37263000,1275,7,10,47
21970,10985,21971,410,2085,28601000,2221,4,0,63
21971,10985,21970,2085,410,71400000,3133,9,100,21
21972,10986,21973,979,2357,98860000,3202,8,0,80
21973,10986,21972,2357,979,1141000,2512,6,1000,76
21974,10987,21975,79,1904,12535000,4923,7,100,23
21975,10987,21974,1904,79,87465000,3746,8,0,46
21976,10988,21977,1313,1319,57188000,3943,3,10,69
21977,10988,21976,1319,1313,42811000,4749,4,0,45
21978,10989,21979,2609,1,93184000,3220,6,10,33
21979,10989,21978,1,2609,6817000,1247,8,0,28
21980,10990,21981,2526,400,41656000,4736,8,0,54
21981,10990,21980,400,2526,58344000,2982,6,0,41
21982,10991,21983,201,130,56234000,1384,8,0,99
21983,10991,21982,130,201,43767000,1779,3,0,22
21984,10992,21985,1947,281,25643000,1734,7,0,65
21985,10992,21984,281,1947,74356000,3703,2,0,59
21986,10993,21987,481,2610,14711000,3795,3,1000,67
21987,10993,21986,2610,481,85288000,3407,1,0,14
21988,10994,21989,468,2611,68453000,3530,7,0,27
21989,10994,21988,2611,468,31547000,4485,1,100,24
21990,10995,21991,1477,1600,15197000,2781,4,0,94
21991,10995,21990,1600,1477,84802000,1654,6,0,15
21992,10996,21993,46,2087,60066000,1673,9,0,22
21993,10996,21992,2087,46,39933000,1168,2,0,80
21994,10997,21995,2,2445,75618000,4303,4,0,73
21995,10997,21994,2445,2,24382000,2253,7,0,52
21996,10998,21997,2223,282,32185000,3198,5,0,12
21997,10998,21996,282,2223,67815000,2574,8,0,22
21998,10999,21999,907,1115,36000,1058,3,0,58
21999,10999,21998,1115,907,99964000,4761,6,10,83
22000,11000,22001,1791,1931,5755000,1352,7,0,62
22001,11000,22000,1931,1791,94245000,4446,7,0,81
22002,11001,22003,2,2610,86124000,2088,1,0,99
22003,11001,22002,2610,2,13875000,2133,9,100,55
22004,11002,22005,46,2610,44898000,4447,2,0,66
22005,11002,22004,2610,46,55101000,4531,1,0,39
22006,11003,22007,58,2610,12893000,4722,5,0,50
22007,11003,22006,2610,58,87107000,2311,5,10,79
22008,11004,22009,458,2581,30729000,1456,2,10,26
22009,11004,22008,2581,458,69271000,3904,7,10,72
22010,11005,22011,2581,150,12344000,3652,3,0,13
22011,11005,22010,150,2581,87655000,2246,3,0,47
22012,11006,22013,1642,2612,63130000,3394,2,10,77
22013,11006,22012,2612,1642,36871000,1383,4,0,33
22014,11007,22015,2010,2545,29031000,1718,3,0,18
22015,11007,22014,2545,2010,70969000,4670,4,10,77
22016,11008,22017,394,348,55594000,3170,4,0,10
22017,11008,22016,348,394,44404000,3234,6,10,21
22018,11009,22019,2613,326,16606000,3304,7,1000,64
22019,11009,22018,326,2613,83393000,3379,1,0,84
22020,11010,22021,54,2613,95473000,4759,4,0,49
22021,11010,22020,2613,54,4526000,3181,4,0,12
22022,11011,22023,2614,343,40154000,3227,7,0,10
22023,11011,22022,343,2614,59846000,1890,5,0,99
